gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_Category,TotalPaid,has_streaming,has_protection
0,0,0,0,0.041666666666666664,1,0,2,0,0,0,0,0,0,0,1,3,0.013432835820895522,0.004725363489499192,1,0,0.0068771929824561415,0,0
1,0,1,1,0.5833333333333333,1,0,0,0,0,1,1,1,1,1,0,2,0.546268656716418,0.3541945534271867,0,2,0.3593333333333334,1,1
1,0,0,0,0.7916666666666666,1,0,0,0,1,0,1,0,0,1,1,3,0.3621890547263681,0.3595545811216247,0,1,0.36433333333333334,0,1
1,1,0,0,0.027777777777777776,1,0,0,1,0,1,0,1,0,0,0,0,0.4791044776119403,0.008741057004384954,1,1,0.01553216374269006,1,1
0,0,1,0,1.0,1,1,1,1,1,1,1,1,1,2,1,1,0.9681592039800994,0.9570274636510501,0,2,0.9730526315789475,1,1
0,1,0,0,0.6388888888888888,1,1,1,0,1,1,0,1,1,0,1,2,0.8577114427860696,0.5590872374798062,0,2,0.561953216374269,1,1
1,1,1,0,0.9166666666666666,1,1,1,0,0,0,1,1,1,0,1,1,0.8139303482587064,0.7908031387029771,1,2,0.7723157894736843,1,1
1,0,0,0,0.861111111111111,1,1,1,1,1,0,1,0,1,1,0,2,0.8333333333333334,0.7512635587352874,1,2,0.7396491228070176,1,1
0,0,1,0,1.0,1,1,0,1,1,1,1,1,1,2,1,0,0.7253731343283583,0.7638010616201246,0,2,0.7675789473684211,1,1
1,0,1,1,0.4861111111111111,1,0,1,0,1,0,1,1,0,1,1,2,0.7109452736318408,0.36312024001846294,0,2,0.36719298245614035,1,1
1,0,1,0,0.2361111111111111,1,1,1,1,1,1,0,0,0,0,0,1,0.7159203980099502,0.16563004846526658,1,2,0.1793450292397661,0,1
0,0,1,0,1.0,1,1,0,1,1,1,1,1,1,2,1,2,0.7378109452736319,0.7809023771059312,0,2,0.7781052631578947,1,1
0,0,1,1,0.38888888888888884,1,0,2,0,0,0,0,0,0,1,0,3,0.01641791044776117,0.06048926840526195,0,0,0.06516959064327485,0,0
1,0,1,0,0.7777777777777777,1,1,2,0,0,0,0,0,0,2,1,1,0.06865671641791044,0.1509750750057697,1,0,0.1647251461988304,0,0
0,0,0,0,0.4305555555555555,1,1,1,0,0,0,1,0,0,0,1,1,0.6129353233830845,0.2752538656819755,1,2,0.28951461988304095,0,1
1,0,0,0,0.625,1,0,2,0,0,0,0,0,0,1,0,0,0.005970149253731349,0.09791137779829218,0,0,0.09921052631578949,0,0
0,0,0,0,0.013888888888888888,1,1,2,0,0,0,0,0,0,0,1,3,0.07462686567164178,0.0008019847680590811,0,0,0.0030116959064327487,0,0
0,0,0,0,0.027777777777777776,1,0,0,0,1,0,0,0,0,0,1,3,0.3119402985074627,0.011066235864297256,1,1,0.01160233918128655,0,1
0,0,0,0,0.08333333333333333,1,0,2,0,0,0,0,0,0,0,1,3,0.026865671641791017,0.010466189706900532,0,0,0.014701754385964912,0,0
0,0,1,0,0.6666666666666666,1,0,1,0,1,1,0,1,1,1,1,2,0.7840796019900497,0.5393664897299792,0,2,0.5448421052631579,1,1
1,0,1,1,0.3472222222222222,1,1,2,0,0,0,0,0,0,0,1,0,0.07114427860696515,0.060933533348719135,0,0,0.07426900584795322,0,0
1,0,1,1,0.8888888888888888,1,0,2,0,0,0,0,0,0,2,1,0,0.014427860696517386,0.14484768059081468,0,0,0.14746198830409357,0,0
1,0,0,0,0.6944444444444444,0,0,0,1,1,0,0,0,0,0,1,3,0.16666666666666663,0.2035079621509347,0,1,0.20467836257309943,0,1
0,0,1,1,0.7222222222222222,1,1,1,0,0,1,0,1,1,1,0,0,0.8258706467661691,0.6095430417724441,0,2,0.6157894736842106,1,1
1,1,1,0,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,1,2,0.5169154228855721,0.03018116778213709,0,2,0.032842105263157895,0,0
0,1,0,0,0.4444444444444444,1,0,1,0,0,0,0,1,1,0,0,2,0.7233830845771144,0.33223517193630275,0,2,0.3403976608187135,1,0
1,0,1,1,0.625,1,1,0,1,1,0,1,1,0,2,0,1,0.553233830845771,0.3868220632356335,0,2,0.38868421052631574,1,1
1,0,1,0,0.125,1,1,1,1,0,0,0,0,1,0,1,2,0.6945273631840796,0.09029540733902608,0,2,0.09268421052631579,1,1
0,1,1,0,0.9166666666666666,1,1,1,0,0,1,1,1,1,1,1,1,0.872636815920398,0.802729056081237,1,2,0.8178596491228071,1,1
1,0,0,1,0.041666666666666664,1,1,1,0,0,1,0,0,1,0,0,2,0.7323383084577114,0.027492499423032543,1,2,0.03222807017543859,1,1
0,0,0,0,0.75,1,0,2,0,0,0,0,0,0,2,0,3,0.01840796019900498,0.1223921070851604,0,0,0.12694736842105264,0,0
0,0,1,1,0.013888888888888888,0,0,0,0,0,0,1,1,0,0,0,2,0.21741293532338307,0.002457881375490422,1,1,0.004690058479532164,1,1
0,0,1,1,0.8888888888888888,1,1,1,1,1,0,1,1,1,2,0,0,0.9159203980099503,0.8052734825755827,0,2,0.8256374269005848,1,1
0,1,0,0,0.4305555555555555,1,1,1,0,0,0,0,0,0,0,1,2,0.5537313432835821,0.25367528271405493,1,2,0.26794152046783626,0,0
0,0,0,0,0.19444444444444442,1,0,1,0,0,0,0,1,1,0,1,3,0.7119402985074627,0.12812139395338104,1,2,0.14704093567251464,1,0
0,0,0,0,0.16666666666666666,1,0,1,1,0,0,0,1,0,1,1,1,0.6656716417910448,0.11080660050773136,0,2,0.11950877192982458,1,1
1,1,1,0,0.9305555555555555,1,0,0,1,1,0,1,0,0,1,1,0,0.4248756218905473,0.47318255250403873,0,1,0.4776198830409357,0,1
0,0,1,1,0.4861111111111111,1,1,0,1,0,1,1,1,0,0,0,2,0.5373134328358209,0.29422455573505657,1,2,0.29576023391812867,1,1
0,0,0,0,0.625,1,1,0,1,0,0,1,0,1,2,0,3,0.5502487562189055,0.38429494576505885,0,2,0.38710526315789473,1,1
1,0,0,0,0.1388888888888889,1,0,0,0,0,0,0,0,0,0,0,3,0.2761194029850746,0.05461573967228249,0,1,0.05380116959064328,0,0
0,1,0,0,0.40277777777777773,1,1,0,1,1,0,0,0,0,0,1,0,0.4009950248756219,0.19618624509577662,0,1,0.1985906432748538,0,1
0,0,0,0,0.3333333333333333,1,1,2,0,0,0,0,0,0,1,0,0,0.06318407960199005,0.06767251327025156,0,0,0.06905263157894738,0,0
1,0,1,1,0.9166666666666666,1,0,2,0,0,0,0,0,0,2,1,3,0.014925373134328346,0.1529771520886222,0,0,0.1524561403508772,0,0
1,0,0,0,0.7083333333333333,1,0,1,1,0,0,0,1,0,1,0,3,0.6776119402985074,0.49023194091853217,0,2,0.5150701754385965,1,1
0,0,1,0,0.625,1,1,2,0,0,0,0,0,0,2,0,3,0.07213930348258707,0.12719247634433417,0,0,0.13421052631578947,0,0
0,0,1,0,0.6805555555555555,1,0,2,0,0,0,0,0,0,1,0,1,0.007462686567164173,0.10384260327717518,0,0,0.1088888888888889,0,0
0,0,1,0,0.40277777777777773,1,0,2,0,0,0,0,0,0,2,1,3,0.012935323383084563,0.058042926378952225,0,0,0.06630994152046785,0,0
1,0,1,1,0.5555555555555556,1,1,1,1,1,0,1,1,1,0,1,1,0.9139303482587063,0.5135356565889684,0,2,0.5150877192982456,1,1
0,1,0,0,0.5138888888888888,1,1,1,0,0,0,0,1,1,0,1,2,0.7791044776119402,0.4109739210708516,1,2,0.4178187134502924,1,0
1,0,0,0,0.3472222222222222,1,0,1,0,0,0,0,0,0,0,0,2,0.5124378109452736,0.19738633741057005,0,1,0.20394736842105263,0,0
0,0,0,0,0.3055555555555555,0,0,0,0,0,1,0,1,1,0,1,2,0.3218905472636816,0.12168243711054696,0,1,0.13019883040935673,1,1
1,0,0,0,1.0,0,0,0,1,1,1,1,1,1,2,1,0,0.47114427860696506,0.5247749826909762,0,1,0.5524210526315789,1,1
0,0,0,0,0.09722222222222221,0,0,0,0,1,0,0,0,1,0,1,1,0.21741293532338307,0.031675513501038546,1,1,0.03283040935672515,1,1
1,0,1,1,0.4583333333333333,1,0,0,0,1,1,1,1,1,2,0,1,0.635323383084577,0.2982114008769905,0,2,0.31687719298245615,1,1
0,0,0,0,0.3194444444444444,1,0,1,0,1,0,1,0,0,0,1,3,0.6054726368159203,0.20366374336487422,0,2,0.21278362573099416,0,1
1,1,0,0,0.3333333333333333,1,1,1,0,1,0,0,1,1,0,1,2,0.8258706467661691,0.27940803138702974,1,2,0.28421052631578947,1,1
0,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,1,0,0,0,2,0.6099502487562188,0.007010154627279021,1,2,0.009304093567251462,1,0
1,0,0,0,0.9583333333333333,1,1,0,1,1,1,1,1,1,2,0,3,0.7203980099502488,0.7273597969074544,0,2,0.731561403508772,1,1
0,0,0,1,0.041666666666666664,1,0,2,0,0,0,0,0,0,1,1,1,0.02288557213930348,0.004454188783752596,0,0,0.0072105263157894745,0,0
1,0,0,0,0.7777777777777777,1,0,0,0,1,0,1,1,1,1,1,0,0.572139303482587,0.4922513270251557,0,2,0.496140350877193,1,1
1,0,0,0,0.9027777777777777,1,1,1,1,0,1,1,1,1,1,1,1,0.9129353233830845,0.821584352642511,0,2,0.8362573099415205,1,1
1,0,1,0,0.986111111111111,1,0,2,0,0,0,0,0,0,1,0,2,0.025870646766169153,0.1755077313639511,0,0,0.173140350877193,0,0
0,1,0,0,0.19444444444444442,1,1,1,0,0,1,0,0,0,0,1,0,0.617910447761194,0.11992845603507962,0,2,0.1315672514619883,0,1
0,0,0,0,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,1,2,0.5164179104477612,0.012116316639741519,0,2,0.0164093567251462,0,0
0,0,0,0,0.4444444444444444,1,1,1,0,0,0,0,1,0,1,0,2,0.6547263681592039,0.31883798753750286,1,2,0.31457309941520467,1,0
1,0,0,0,0.5555555555555556,1,0,0,1,0,1,0,0,1,0,0,2,0.4895522388059702,0.31297022847911377,0,1,0.3155555555555556,1,1
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,1,0.02487562189054726,0.00022501730902377065,0,0,0.0024269005847953216,0,0
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,1,1,0,1,2,0.7049751243781094,0.008112162474036465,1,2,0.010421052631578947,1,0
0,0,0,0,0.09722222222222221,1,0,1,0,0,0,0,0,0,0,1,3,0.5139303482587065,0.05521578582967921,0,1,0.05722807017543861,0,0
0,0,1,0,0.20833333333333331,1,1,0,0,0,0,0,0,0,0,1,2,0.32686567164179103,0.07989268405261944,0,1,0.08964912280701755,0,0
0,0,1,1,0.2361111111111111,1,1,1,1,0,1,0,1,0,0,0,2,0.7577114427860697,0.18329102238633743,1,2,0.18769590643274855,1,1
1,0,0,0,0.2638888888888889,1,0,1,0,1,1,0,0,0,0,1,2,0.5970149253731343,0.16987652896376645,1,2,0.1738888888888889,0,1
1,0,0,0,0.986111111111111,1,1,2,0,0,0,0,0,0,2,0,0,0.072636815920398,0.21685898915301177,0,0,0.21216959064327487,0,0
0,0,1,1,0.75,1,1,0,1,0,0,1,0,0,2,0,0,0.41542288557213924,0.3756231248557581,0,1,0.37894736842105264,0,1
1,0,1,0,0.4305555555555555,1,1,1,1,1,0,1,0,0,0,1,1,0.7194029850746269,0.33590468497576736,0,2,0.32830994152046783,0,1
0,0,0,0,0.15277777777777776,1,0,1,1,0,0,0,0,0,0,0,2,0.5786069651741294,0.09461112393261022,0,2,0.09829239766081872,0,1
0,1,0,0,0.25,1,0,1,0,0,1,0,0,1,0,1,2,0.663681592039801,0.16441841680129243,0,2,0.1788421052631579,1,1
0,1,0,0,1.0,1,1,1,1,1,0,1,1,1,2,1,0,0.9139303482587063,0.8917493653357951,0,2,0.9271578947368421,1,1
0,1,0,0,0.986111111111111,1,1,1,0,1,0,0,1,1,0,1,1,0.8099502487562189,0.7999480729286867,0,2,0.8275029239766083,1,1
1,1,0,0,0.06944444444444445,0,0,0,0,0,1,1,1,0,0,0,1,0.27014925373134324,0.022611354719593815,0,1,0.02654970760233918,1,1
1,0,1,0,0.5277777777777778,1,1,0,0,0,1,1,0,1,1,0,1,0.5049751243781094,0.3058677590583891,0,1,0.3066666666666667,1,1
1,0,0,1,0.06944444444444445,1,0,0,0,0,0,1,0,0,0,1,0,0.3024875621890547,0.024971151627048233,0,1,0.02845029239766082,0,1
1,1,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,1,2,0.2577114427860696,0.008521809369951536,1,1,0.01032748538011696,0,0
0,1,0,0,0.7222222222222222,1,1,0,1,0,1,0,0,0,2,0,0,0.41393034825870645,0.35592545580429263,0,1,0.36400000000000005,0,1
0,1,0,0,0.1111111111111111,1,1,1,0,0,0,0,0,0,0,1,2,0.572139303482587,0.06778790676205862,1,2,0.07087719298245615,0,0
0,0,0,0,0.9444444444444444,1,1,0,0,1,1,0,1,1,2,1,2,0.6208955223880598,0.6129009923840295,0,2,0.6414269005847955,1,1
1,0,1,1,0.9583333333333333,1,0,2,0,0,0,0,0,0,1,1,1,0.02288557213930348,0.15973921070851604,0,0,0.1658421052631579,0,0
0,0,1,0,0.5833333333333333,1,1,0,1,1,0,1,0,0,0,1,1,0.4791044776119403,0.3126009693053312,0,1,0.3261754385964913,0,1
0,0,0,0,0.6944444444444444,1,0,1,0,1,0,1,1,1,2,1,3,0.8154228855721393,0.5792349411493192,0,2,0.5859649122807018,1,1
0,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,3,0.008457711442786064,3.4618047542118394e-05,1,0,0.002233918128654971,0,0
1,1,1,0,0.013888888888888888,1,1,1,1,0,0,0,0,0,0,1,2,0.617412935323383,0.007096699746134318,1,2,0.009391812865497076,0,1
1,0,1,0,0.4583333333333333,1,0,0,0,0,0,0,0,0,0,1,1,0.2616915422885572,0.16660512347103623,0,1,0.17194736842105263,0,0
0,0,0,0,0.09722222222222221,1,0,2,0,0,0,0,0,0,0,0,3,0.020895522388059695,0.015208862220170781,0,0,0.016660818713450296,0,0
1,0,1,1,0.8888888888888888,1,1,1,1,1,1,0,0,0,0,1,2,0.7318407960199005,0.6856335102700207,0,2,0.6871578947368421,0,1
0,0,0,0,0.013888888888888888,1,0,1,0,0,1,0,0,0,0,1,2,0.5636815920398011,0.006473574890376183,1,2,0.008760233918128656,0,1
1,0,0,0,0.8194444444444444,1,0,2,0,0,0,0,0,0,2,1,0,0.019402985074626844,0.13541426263558737,0,0,0.13939181286549707,0,0
0,0,1,0,0.08333333333333333,1,1,0,0,0,0,0,0,0,0,0,2,0.31940298507462683,0.03412762520193861,0,1,0.035333333333333335,0,0
0,0,0,0,0.041666666666666664,1,0,2,0,0,0,0,0,0,0,0,3,0.00547263681592039,0.0042926378952227095,0,0,0.006596491228070177,0,0
0,0,1,0,0.20833333333333331,1,0,2,0,0,0,0,0,0,0,0,1,0.021890547263681587,0.03600276944380337,0,0,0.03587719298245614,0,0
1,0,1,1,0.18055555555555555,1,0,0,0,0,0,0,1,1,1,1,2,0.4626865671641791,0.09907108239095316,0,1,0.09845029239766083,1,0
0,0,0,0,0.3194444444444444,1,1,1,0,1,0,0,1,1,0,1,1,0.800497512437811,0.25736210477729055,0,2,0.2655087719298246,1,1
1,1,1,0,0.4305555555555555,1,1,1,1,0,0,0,1,0,0,0,2,0.708457711442786,0.32181513962612507,0,2,0.3243216374269006,1,1
1,0,0,0,0.40277777777777773,1,0,0,1,1,0,1,0,0,1,1,2,0.4029850746268656,0.19356104315716596,0,1,0.19926900584795323,0,1
0,0,1,0,0.6805555555555555,1,0,2,0,0,0,0,0,0,1,0,1,0.024378109452736302,0.11692245557350565,0,0,0.11863157894736842,0,0
0,0,1,0,0.7777777777777777,1,1,1,0,0,0,0,1,0,0,1,0,0.6701492537313432,0.5635818139856912,0,2,0.5606549707602339,1,0
0,0,0,0,0.875,1,1,0,1,1,1,1,0,1,2,1,1,0.617412935323383,0.5742614816524348,0,2,0.5916842105263158,1,1
1,0,1,0,0.875,1,1,0,0,0,1,1,1,1,2,0,1,0.6124378109452736,0.5787272097853682,0,2,0.588,1,1
1,1,1,1,0.3333333333333333,1,1,1,1,0,0,0,0,0,0,1,2,0.6129353233830845,0.21220286175859682,0,2,0.22414035087719297,0,1
1,1,1,0,0.5,1,0,0,0,0,1,1,0,0,1,0,1,0.3567164179104477,0.2277925225017309,0,1,0.22778947368421054,0,1
0,1,0,0,0.125,1,0,1,0,0,0,0,1,0,0,1,2,0.6228855721393034,0.08456612047080544,1,2,0.08510526315789474,1,0
1,0,0,0,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,2,0.06467661691542287,0.005556196630510039,1,0,0.008684210526315789,0,0
0,0,1,0,0.29166666666666663,1,0,0,1,0,1,1,1,1,1,0,3,0.6233830845771144,0.19572467112854836,0,2,0.19870175438596493,1,1
1,0,1,1,0.18055555555555555,1,1,2,0,0,0,0,0,0,1,0,0,0.062189054726368154,0.03747980613893377,0,0,0.0372514619883041,0,0
1,0,1,1,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,0,0.018905472636815884,0.00015578121393953342,0,0,0.0023567251461988304,0,0
0,0,1,1,0.3472222222222222,1,0,2,0,0,0,0,0,0,1,0,3,0.01791044776119402,0.05784675744288023,0,0,0.058625730994152046,0,0
1,0,1,1,0.986111111111111,1,0,2,0,0,0,0,0,0,2,1,0,0.013432835820895522,0.15793330256173554,0,0,0.1627602339181287,0,0
1,0,0,0,0.9166666666666666,1,1,1,1,1,1,1,1,1,1,1,0,0.9557213930348257,0.8498615278098315,0,2,0.8823157894736843,1,1
0,0,0,0,0.625,1,0,1,1,1,0,0,1,1,1,1,2,0.8164179104477611,0.5152492499423033,0,2,0.5278947368421053,1,1
0,0,1,0,0.3055555555555555,1,0,1,0,0,0,0,1,0,0,1,1,0.6144278606965173,0.19474382644818833,0,2,0.20584795321637428,1,0
0,0,1,0,0.9305555555555555,1,0,2,0,0,0,0,0,0,1,1,0,0.025870646766169153,0.15100392337872146,0,0,0.16338596491228072,0,0
0,0,1,0,0.9444444444444444,1,1,1,0,0,1,0,1,0,2,1,0,0.7134328358208956,0.6872259404569583,0,2,0.7153918128654971,1,1
0,0,1,1,0.0,1,0,2,0,0,0,0,0,0,2,0,3,0.01741293532338306,0.00013847219016847444,0,0,0.0,0,0
0,1,0,0,0.6805555555555555,1,1,1,0,0,1,0,0,1,0,1,1,0.7223880597014924,0.5189303023309486,1,2,0.5206608187134503,1,1
0,1,0,0,0.05555555555555555,1,1,0,0,0,0,0,0,0,0,0,3,0.3034825870646766,0.01858412185552735,0,1,0.02280701754385965,0,0
1,0,1,0,0.875,1,1,0,1,1,1,1,0,1,1,0,1,0.6144278606965173,0.5794368797599815,0,2,0.5894736842105264,1,1
0,0,1,0,0.027777777777777776,1,0,1,0,1,1,0,0,0,0,0,0,0.6114427860696517,0.016870528502192474,1,2,0.01864327485380117,0,1
1,0,0,0,0.29166666666666663,1,0,2,0,0,0,0,0,0,1,1,3,0.020895522388059695,0.04660743134087238,0,0,0.049982456140350885,0,0
1,0,1,1,0.7638888888888888,1,0,0,1,1,0,1,0,0,2,0,0,0.3910447761194029,0.3493653357950612,1,1,0.3702046783625731,0,1
1,0,0,1,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,3,0.019900497512437804,0.00016732056312024,0,0,0.002368421052631579,0,0
0,0,0,0,0.2361111111111111,1,0,2,0,0,0,0,0,0,2,0,3,0.011442786069651711,0.03914724209554582,0,0,0.038573099415204676,0,0
1,0,0,0,0.41666666666666663,1,1,1,1,0,0,0,1,1,0,1,0,0.8174129353233831,0.3366547426725133,0,2,0.35228070175438597,1,1
1,0,1,1,0.3055555555555555,1,0,0,1,1,0,1,0,0,0,1,3,0.3950248756218906,0.14458804523424879,0,1,0.14911111111111114,0,1
0,0,0,0,0.125,1,0,0,0,0,0,1,1,0,0,1,0,0.4104477611940298,0.05899492268636049,0,1,0.06263157894736843,1,1
1,0,1,1,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.009452736318407956,4.6157396722824526e-05,0,0,0.002245614035087719,0,0
0,0,1,0,0.29166666666666663,1,1,1,0,0,0,0,0,1,0,1,2,0.6791044776119403,0.20654281098546043,1,2,0.2124561403508772,1,0
1,0,0,0,0.2638888888888889,1,1,0,0,0,1,1,0,0,0,0,2,0.41094527363184075,0.12990999307639048,0,1,0.13233333333333333,0,1
0,0,1,1,0.9583333333333333,1,1,1,0,1,1,0,1,1,0,1,2,0.8527363184079603,0.8571543964920378,1,2,0.8388947368421054,1,1
1,1,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0,1,2,0.0681592039800995,0.000726978998384491,1,0,0.0029356725146198834,0,0
0,0,1,0,1.0,1,1,1,1,1,1,1,1,0,2,1,0,0.8527363184079603,0.8698476805908146,0,2,0.8753684210526317,1,1
1,0,1,1,0.9722222222222222,1,1,0,1,0,1,0,1,0,2,0,1,0.5044776119402985,0.5584929609969997,0,1,0.5645029239766082,1,1
0,0,0,0,0.9166666666666666,1,1,1,1,1,1,1,0,1,0,1,0,0.8442786069651741,0.7588506808216017,0,2,0.7958596491228069,1,1
0,0,1,1,0.09722222222222221,0,0,0,0,0,0,0,0,0,0,1,2,0.06417910447761191,0.015030002307869838,0,0,0.020222222222222225,0,0
0,1,1,1,0.6388888888888888,1,1,1,1,1,0,1,1,1,0,1,2,0.9149253731343284,0.5715785829679206,0,2,0.5928888888888889,1,1
1,0,0,0,0.5416666666666666,0,0,0,1,1,0,1,1,0,0,1,1,0.3054726368159204,0.21486845141933994,1,1,0.223280701754386,1,1
0,0,1,1,0.4444444444444444,1,1,0,0,1,1,0,0,0,0,0,0,0.4398009950248757,0.2338737595199631,0,1,0.23373099415204682,0,1
1,0,0,0,0.3333333333333333,1,0,1,0,1,1,0,0,1,0,1,2,0.7094527363184079,0.25021347795984306,0,2,0.2513684210526316,1,1
1,0,1,1,0.08333333333333333,1,0,1,0,1,0,0,0,1,0,1,1,0.6497512437810945,0.05293676436648974,1,2,0.058631578947368417,1,1
0,0,0,0,0.5138888888888888,1,1,0,1,1,1,1,1,0,0,1,1,0.6034825870646766,0.34135125778906067,0,2,0.3414385964912281,1,1
1,0,0,1,0.1111111111111111,1,0,2,0,0,0,0,0,0,0,0,3,0.020895522388059695,0.018451419339949225,0,0,0.019040935672514622,0,0
0,0,1,1,1.0,1,1,0,1,0,1,0,1,0,2,1,0,0.5293532338308458,0.5777809831525502,0,2,0.6016842105263159,1,1
1,1,1,0,0.986111111111111,0,0,0,1,1,1,1,0,0,2,0,1,0.2796019900497512,0.3847911377798292,0,1,0.3848947368421053,0,1
0,0,1,0,0.2222222222222222,1,0,1,0,1,0,0,1,1,0,1,0,0.7601990049751244,0.16643780290791602,0,2,0.17712280701754388,1,1
0,0,1,0,0.7916666666666666,0,0,0,1,0,1,1,0,1,0,1,0,0.31492537313432833,0.3189014539579968,0,1,0.33266666666666667,1,1
1,0,0,0,0.9166666666666666,1,1,2,0,0,0,0,0,0,1,0,0,0.07164179104477608,0.1939014539579968,0,0,0.19645614035087722,0,0
0,1,0,0,0.2361111111111111,1,0,1,0,1,1,0,1,0,0,1,2,0.7054726368159204,0.1705631202400185,1,2,0.1772573099415205,1,1
0,0,0,1,0.29166666666666663,1,0,2,0,0,0,0,0,0,0,0,3,0.02487562189054726,0.05001153934918071,0,0,0.050964912280701755,0,0
1,0,1,0,0.9166666666666666,1,1,0,1,1,1,0,0,0,2,1,1,0.4761194029850746,0.5088449111470112,0,1,0.5102456140350877,0,1
0,0,1,0,0.2361111111111111,1,1,0,0,1,0,0,1,1,0,1,0,0.5686567164179105,0.1504442649434572,0,2,0.14991812865497078,1,1
1,0,0,1,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,3,0.5194029850746269,0.005960073851834756,1,2,0.008239766081871346,0,0
1,0,1,0,0.8055555555555555,1,0,0,1,1,1,0,0,0,1,0,1,0.41840796019900495,0.40906992845603507,1,1,0.40905263157894733,0,1
0,0,1,1,0.1111111111111111,1,0,2,0,0,0,0,0,0,0,0,1,0.027860696517412936,0.013956842834064159,0,0,0.01969590643274854,0,0
1,0,0,0,0.375,1,0,0,1,0,1,1,1,0,1,0,1,0.508457711442786,0.220228479113778,0,1,0.219,1,1
1,0,1,0,0.4722222222222222,1,1,1,0,1,0,0,0,1,0,0,3,0.7024875621890546,0.34403992614816525,0,2,0.35332163742690054,1,1
1,0,0,0,0.41666666666666663,1,0,1,0,1,0,0,1,1,1,1,0,0.7835820895522387,0.3464689591507039,0,2,0.34035087719298246,1,1
1,0,0,0,0.4583333333333333,1,0,0,0,1,1,0,1,0,0,1,1,0.4791044776119403,0.25693514885760443,0,1,0.256280701754386,1,1
1,0,0,1,0.013888888888888888,0,0,0,0,0,0,0,0,0,0,0,2,0.06467661691542287,0.0006865912762520194,1,0,0.0028947368421052633,0,0
1,0,1,1,0.19444444444444442,1,1,0,1,1,0,0,0,1,0,0,3,0.5069651741293533,0.10683706438956843,0,1,0.11330994152046785,1,1
0,0,0,1,0.2222222222222222,1,1,1,0,0,0,1,0,0,1,1,1,0.6094527363184079,0.14371105469651513,0,2,0.14877192982456142,0,1
0,0,0,0,0.6805555555555555,1,0,1,0,0,1,1,1,1,2,0,1,0.8199004975124379,0.5653069466882068,0,2,0.5768245614035088,1,1
1,0,1,1,0.2638888888888889,1,1,1,0,0,1,1,1,1,0,0,2,0.8462686567164178,0.2300830833141011,1,2,0.22955555555555557,1,1
0,0,1,1,0.9722222222222222,1,1,0,1,1,1,1,1,0,2,0,0,0.6114427860696517,0.6605700438495269,0,2,0.6525146198830409,1,1
0,0,1,1,0.4444444444444444,1,0,0,1,1,0,1,0,0,0,0,0,0.4293532338308458,0.21299907685206557,0,1,0.22980116959064328,0,1
0,0,0,0,0.25,1,0,1,0,0,0,0,0,0,0,1,2,0.5129353233830846,0.13880106162012465,0,1,0.14694736842105263,0,0
1,0,0,0,0.5138888888888888,0,0,0,1,1,0,1,0,0,2,1,3,0.22189054726368157,0.15832564043387953,0,1,0.17547953216374268,0,1
0,0,0,0,0.05555555555555555,1,1,1,0,0,0,0,0,0,0,1,2,0.5711442786069653,0.03271982460189246,0,2,0.03539181286549708,0,0
0,0,1,0,0.2222222222222222,1,1,1,1,1,1,0,0,0,0,0,2,0.7208955223880598,0.1564851142395569,0,2,0.1697309941520468,0,1
1,0,1,0,0.2361111111111111,1,1,1,0,1,0,0,0,0,0,1,0,0.6194029850746269,0.15210016155088854,0,2,0.16005847953216376,0,1
0,0,0,1,0.2638888888888889,1,0,0,1,1,1,0,0,0,0,1,2,0.42139303482587065,0.1475882760212324,0,1,0.13466666666666668,0,1
1,0,1,0,0.8333333333333333,1,1,1,0,0,1,0,1,1,2,0,1,0.8248756218905472,0.6979690745441957,0,2,0.7098245614035088,1,1
1,0,1,1,0.7083333333333333,1,1,2,0,0,0,0,0,0,2,1,3,0.06666666666666665,0.13887029771520887,0,0,0.14882456140350878,0,0
1,0,1,1,0.38888888888888884,1,0,2,0,0,0,0,0,0,2,1,1,0.020398009950248763,0.05413685668128318,0,0,0.0664795321637427,0,0
1,0,0,0,0.5972222222222222,1,0,0,0,1,0,0,0,1,2,1,2,0.41542288557213924,0.2919166858989153,0,1,0.3017543859649123,1,1
1,0,1,0,0.5833333333333333,1,0,2,0,0,0,0,0,0,2,0,2,0.019900497512437804,0.0942418647588276,0,0,0.09947368421052633,0,0
1,0,0,0,0.041666666666666664,1,0,1,0,0,0,0,1,0,0,1,2,0.599502487562189,0.02576159704592661,1,2,0.027543859649122808,1,0
